Number;Type;ID;X;Y;Z
1;3;1;0.201818;-0.784709;0.104291
1;3;1;-0.177066;0.81922;-0.140097
1;3;1;0.387043;-0.690544;-0.102664
1;3;1;0.968601;-0.621683;-0.668155
1;3;1;0.119292;-0.880193;0.216394
1;3;1;0.83669;-0.566552;-0.566184
1;3;1;0.610048;-0.48497;-0.386099
1;3;1;0.465172;-0.340603;-0.305258
1;3;1;0.092069;-0.920535;0.256661
1;3;1;0.321118;-0.358072;-0.165031
1;3;1;-0.0581241;-0.762654;0.337415
1;3;1;0.406856;0.637682;-0.614717
1;3;1;-0.909239;0.69015;0.587599
1;3;1;-0.516921;0.983756;0.11426
1;3;1;0.443845;-0.611203;-0.184885
1;3;1;-0.524512;-0.0432225;0.503003
1;3;1;0.434556;0.695417;-0.661892
1;3;1;0.276486;-0.439551;-0.0933126
1;3;1;-0.320091;0.141233;0.244669
1;3;1;0.304258;0.823901;-0.588681
1;3;1;-0.791194;0.326799;0.613056
1;3;1;0.342252;0.452735;-0.486003
1;3;1;0.529824;0.415371;-0.646251
1;3;1;0.412769;-0.523948;-0.188465
1;3;1;-0.22223;-0.206402;0.283023
1;3;1;0.374453;-0.517505;-0.155289
1;3;1;0.383141;-0.604093;-0.131172
1;3;1;-0.740205;-0.984304;1.05302
1;3;1;0.435217;0.323152;-0.524146
1;3;1;-0.645334;-0.404305;0.749373
1;3;1;0.98813;-0.786872;-0.62489
1;3;1;-0.149867;-0.720498;0.406918
1;3;1;-0.141807;0.387027;-0.0121976
1;3;1;0.901751;-0.197732;-0.763664
1;3;1;-0.806477;-0.971522;1.10979
1;3;1;-0.589822;0.0145839;0.54215
1;3;1;0.338754;0.834555;-0.624665
1;3;1;-0.655798;-0.516673;0.800852
1;3;1;-0.915105;0.681965;0.596087
1;3;1;-0.446582;-0.0492402;0.432893
1;3;1;0.393555;-0.742924;-0.0892413
1;3;1;0.748313;0.357078;-0.827423
1;3;1;-0.725829;0.651991;0.431509
1;3;1;-0.00176404;0.168656;-0.0610466
1;3;1;-0.337584;-0.790812;0.607322
1;3;1;-0.791174;0.644364;0.495008
1;3;1;-0.907149;0.912239;0.503114
1;3;1;0.329398;0.886551;-0.635306
1;3;1;-0.63602;0.972614;0.228968
1;3;1;0.0330519;0.650811;-0.27257
1;3;1;-0.413365;-0.225018;0.467386
1;3;1;-0.629166;0.600848;0.36078
1;3;1;0.11619;0.312419;-0.223984
1;3;1;-0.569995;-0.274992;0.63137
1;3;1;-0.873401;0.52851;0.614404
1;3;1;-0.037163;-0.651142;0.27651
1;3;1;0.721541;-0.0985582;-0.633223
1;3;1;-0.0983043;0.907925;-0.246185
1;3;1;0.135857;0.524478;-0.321057
1;3;1;0.54803;-0.681597;-0.255444
1;3;1;-0.797432;-0.0180406;0.747013
1;3;1;-0.437157;0.755098;0.125195
1;3;1;0.979626;-0.692983;-0.651891
1;3;1;0.899059;-0.868277;-0.511944
1;3;1;-0.275105;0.650547;0.0136099
1;3;1;-0.433426;-0.580009;0.617949
1;3;1;-0.893021;0.336044;0.704153
1;3;1;-0.674802;-0.0163524;0.63254
1;3;1;-0.128674;-0.767492;0.404709
1;3;1;-0.922397;-0.292749;0.965127
1;3;1;0.642167;0.934707;-0.943567
1;3;1;-0.361804;-0.0667196;0.360684
1;3;1;-0.677363;0.304118;0.515809
1;3;1;-0.638708;-0.544319;0.79526
1;3;1;0.542885;0.54657;-0.707139
1;3;1;-0.435519;0.376521;0.26438
1;3;1;-0.244249;0.770099;-0.0594697
1;3;1;-0.0179766;-0.636989;0.253438
1;3;1;0.413062;-0.607411;-0.157716
1;3;1;-0.717249;0.437521;0.503256
1;3;1;-0.612013;0.64037;0.330166
1;3;1;-0.241647;-0.139902;0.276334
1;3;1;0.478976;0.331209;-0.567764
1;3;1;0.138075;0.339349;-0.25431
1;3;1;-0.193453;0.151944;0.123122
1;3;1;-0.806616;0.391973;0.60315
1;3;1;0.531525;-0.88544;-0.164359
1;3;1;0.350851;-0.613751;-0.0976057
1;3;1;0.542727;0.605941;-0.729058
1;3;1;0.908719;-0.765778;-0.559008
1;3;1;0.518067;0.321816;-0.600565
1;3;1;0.79088;0.663728;-0.980913
1;3;1;-0.271289;0.941193;-0.0979571
1;3;1;-0.521208;-0.187875;0.553699
1;3;1;-0.856167;-0.233957;0.88179
1;3;1;-0.487143;0.723964;0.183172
1;3;1;-0.628846;0.0931556;0.549176
1;3;1;0.290882;0.42764;-0.428985
1;3;1;-0.24748;-0.719699;0.497242
1;3;1;-0.846542;-0.872506;1.11018
1;3;1;-0.698385;0.254205;0.553876
1;3;1;-0.838957;-0.414514;0.93292
1;3;1;0.120929;-0.624481;0.119834
1;3;1;0.794672;0.438133;-0.900586
1;3;1;-0.501317;-0.399458;0.613871
1;3;1;0.491508;0.283824;-0.561788
1;3;1;-0.721034;-0.32245;0.789228
1;3;1;-0.489101;-0.545871;0.656948
1;3;1;0.56982;-0.674129;-0.278448
1;3;1;0.385597;0.534779;-0.556736
1;3;1;-0.0321301;-0.189216;0.100154
1;3;1;0.9952;-0.742185;-0.648062
1;3;1;0.755642;0.834147;-1.01154
1;3;1;0.251945;-0.588592;-0.0151354
1;3;1;-0.0164108;0.655007;-0.22821
1;3;1;0.271975;-0.251531;-0.159006
1;3;1;0.575797;0.0271587;-0.544644
1;3;1;-0.794023;-0.697159;0.996256
1;3;1;0.247986;-0.89091;0.100902
1;3;1;0.210641;0.915079;-0.535658
1;3;1;-0.133199;0.66196;-0.122373
1;3;1;-0.253322;-0.299208;0.346382
1;3;1;0.843426;-0.522452;-0.588828
1;3;1;0.244014;0.292557;-0.335268
1;3;1;0.784688;0.516006;-0.920261
1;3;1;-0.418936;0.217129;0.308225
1;3;1;0.417554;0.103807;-0.426224
1;3;1;-0.292375;0.0160288;0.265473
1;3;1;-0.992375;-0.562229;1.13025
1;3;1;0.753929;-0.700871;-0.43943
1;3;1;0.555558;-0.60607;-0.290503
1;3;1;-0.462125;-0.569952;0.640855
1;3;1;-0.905746;0.0803502;0.810999
1;3;1;-0.422925;0.615408;0.163901
1;3;1;-0.757027;0.620863;0.472042
1;3;1;-0.787068;-0.0144707;0.736065
1;3;1;-0.323256;0.663074;0.0536556
1;3;1;-0.609517;-0.362697;0.700658
1;3;1;0.341189;0.163729;-0.377601
1;3;1;-0.620258;-0.937336;0.924205
1;3;1;0.855363;-0.0166797;-0.78789
1;3;1;0.141239;-0.390952;0.014183
1;3;1;0.420743;0.672226;-0.640449
1;3;1;-0.237886;-0.0566959;0.241917
1;3;1;0.184756;0.346428;-0.300278
1;3;1;-0.842357;0.701858;0.521156
1;3;1;-0.463965;0.808256;0.130325
1;3;1;0.0160167;0.811422;-0.31645
1;3;1;-0.848792;0.434214;0.626605
1;3;1;-0.943949;-0.442558;1.04081
1;3;1;-0.416807;0.824289;0.0805869
1;3;1;0.254651;0.516896;-0.428524
1;3;1;0.420042;-0.153774;-0.3328
1;3;1;0.0730182;0.422872;-0.224956
1;3;1;-0.0531427;-0.291056;0.157512
1;3;1;0.162237;-0.104152;-0.111905
1;3;1;-0.489732;0.722655;0.186062
1;3;1;-0.79088;-0.491146;0.91677
1;3;1;0.827777;0.182074;-0.836151
1;3;1;0.639694;-0.86895;-0.270908
1;3;1;-0.489655;-0.133798;0.504307
1;3;1;-0.253838;0.216006;0.155372
1;3;1;0.053124;0.72225;-0.317756
1;3;1;-0.449861;-0.690305;0.6742
1;3;1;0.519191;0.562107;-0.690917
1;3;1;0.98793;-0.233934;-0.830214
1;3;1;-0.188341;-0.412336;0.328102
1;3;1;0.687551;0.279943;-0.742344
1;3;1;0.316654;0.0234107;-0.302672
1;3;1;0.268335;-0.920385;0.0929652
1;3;1;0.144601;-0.364296;0.00115462
1;3;1;-0.495638;-0.29793;0.570864
1;3;1;0.084105;-0.334416;0.046212
1;3;1;-0.9318;-0.149933;0.920776
1;3;1;0.660763;-0.715166;-0.347624
1;3;1;-0.4693;-0.829772;0.744082
1;3;1;0.822064;-0.595236;-0.541945
1;3;1;-0.634368;-0.466149;0.762178
1;3;1;0.94083;-0.414852;-0.719246
1;3;1;-0.486849;-0.0211827;0.459847
1;3;1;0.115264;-0.816624;0.196506
1;3;1;-0.169787;0.227141;0.073203
1;3;1;-0.258673;0.715284;-0.0257059
1;3;1;0.380442;-0.724105;-0.084062
1;3;1;0.326176;-0.778318;-0.0135337
1;3;1;-0.523852;-0.902063;0.821595
1;3;1;0.505192;-0.928842;-0.123781
1;3;1;-0.0932181;0.878039;-0.2398
1;3;1;0.514879;0.550771;-0.6827
1;3;1;-0.581751;0.339201;0.414008
1;3;1;0.538798;0.456096;-0.669718
1;3;1;0.879988;0.358408;-0.95016
1;3;1;0.210634;-0.451806;-0.0276233
1;3;1;0.323962;0.572915;-0.513689
1;3;1;0.914512;0.148913;-0.904347
1;3;1;0.854769;0.695518;-1.05204
1;3;1;0.442688;-0.441709;-0.246807
1;3;1;-0.410095;0.774237;0.0929586
1;3;1;-0.156338;-0.79432;0.440363
1;3;1;-0.19408;-0.820851;0.485262
1;3;1;0.840965;-0.932656;-0.434084
1;3;1;0.467503;-0.235918;-0.34633
1;3;1;0.89284;-0.261909;-0.731539
1;3;1;-0.0356806;0.15405;-0.024131
1;3;1;-0.492638;0.0733876;0.430073
1;3;1;-0.903904;0.773815;0.551551
1;3;1;0.703037;0.141992;-0.705449
1;3;1;0.84544;-0.0961793;-0.749131
1;3;1;-0.309001;0.485177;0.10654
1;3;1;0.391001;-0.20039;-0.288514
1;3;1;-0.704531;0.238836;0.565294
1;3;1;0.874928;0.132313;-0.861429
1;3;1;-0.00968268;-0.210555;0.087246
1;3;1;0.0717277;-0.996948;0.303945
1;3;1;-0.455827;0.614911;0.194631
1;3;1;0.496155;0.292602;-0.569365
1;3;1;-0.983037;-0.424763;1.07049
1;3;1;0.428324;-0.662709;-0.151333
1;3;1;0.525279;0.566873;-0.69834
1;3;1;0.534775;0.360961;-0.630625
1;3;1;-0.071193;0.0228365;0.0576055
1;3;1;0.725237;0.657728;-0.917742
1;3;1;0.966096;0.565745;-1.10716
1;3;1;0.284204;0.205466;-0.340211
1;3;1;0.970761;0.00649269;-0.903634
1;3;1;0.763307;0.182712;-0.776536
1;3;1;0.22745;-0.327163;-0.0895604
1;3;1;0.199465;-0.770561;0.101217
1;3;1;-0.19322;-0.92054;0.521515
1;3;1;-0.333416;0.755418;0.0287669
1;3;1;-0.279168;-0.359268;0.392699
1;3;1;-0.417227;0.907295;0.0501257
1;3;1;0.454924;-0.483329;-0.242697
1;3;1;0.347861;-0.79494;-0.0274878
1;3;1;0.537918;0.627677;-0.732673
1;3;1;0.36114;0.798055;-0.631883
1;3;1;-0.445713;0.460815;0.242514
1;3;1;0.538262;-0.385888;-0.356281
1;3;1;0.905091;0.340826;-0.96693
1;3;1;-0.0808074;0.596997;-0.146866
1;3;1;0.255949;-0.938039;0.111026
1;3;1;-0.957435;0.962919;0.530963
1;3;1;0.571898;0.954049;-0.885521
1;3;1;0.819009;-0.814332;-0.457678
1;3;1;0.49764;-0.544268;-0.259704
1;3;1;0.922253;0.473584;-1.0322
1;3;1;0.818977;-0.829726;-0.451927
1;3;1;-0.650524;-0.979672;0.968038
1;3;1;-0.971438;-0.185906;0.970945
1;3;1;-0.778824;-0.520933;0.916648
1;3;1;0.225274;0.561366;-0.417779
1;3;1;-0.999463;0.606736;0.702362
1;3;1;-0.533838;-0.393844;0.641976
1;3;1;-0.706431;-0.152318;0.712438
1;3;1;-0.367586;-0.687063;0.596614
1;3;1;-0.299308;-0.441916;0.442114
1;3;1;0.587035;-0.156904;-0.486667
1;3;1;-0.611387;0.064929;0.543459
1;3;1;0.217864;0.370819;-0.340079
1;3;1;-0.277847;0.107268;0.218075
1;3;1;-0.725539;-0.537938;0.8735
1;3;1;-0.47064;0.671181;0.187469
1;3;1;0.810874;0.553819;-0.958625
1;3;1;0.473196;-0.769233;-0.153399
1;3;1;-0.957496;0.027135;0.878821
1;3;1;-0.496712;0.886083;0.131801
1;3;1;-0.0268857;0.0363742;0.0114406
1;3;1;-0.615987;0.0358975;0.558519
1;3;1;-0.620938;-0.0190998;0.583556
1;3;1;0.0254619;-0.767524;0.261627
1;3;1;0.508223;-0.625632;-0.239289
1;3;1;0.376344;-0.755664;-0.0685282
1;3;1;-0.401947;-0.849169;0.688763
1;3;1;-0.877315;0.663183;0.567984
1;3;1;0.297424;0.0199551;-0.283535
1;3;1;0.525952;0.0282875;-0.498789
1;3;1;0.913929;-0.350289;-0.718268
1;3;1;-0.235519;0.542453;0.0170349
1;3;1;0.393134;-0.507053;-0.176516
1;3;1;-0.309555;-0.566434;0.497906
1;3;1;0.567277;0.451462;-0.694435
1;3;1;-0.712516;0.799884;0.364183
1;3;1;-0.940945;0.420529;0.717243
1;3;1;-0.275678;0.832377;-0.0534387
1;3;1;-0.354709;-0.178208;0.395534
1;3;1;-0.693229;-0.603336;0.867811
1;3;1;0.722985;0.133329;-0.720749
1;3;1;0.492698;-0.285008;-0.351475
1;3;1;0.378503;-0.807891;-0.0511212
1;3;1;0.794204;0.586001;-0.95511
1;3;1;-0.192401;-0.170096;0.241838
1;3;1;-0.788839;0.910101;0.394074
1;3;1;-0.302915;-0.835484;0.59174
1;3;1;-0.418633;0.434469;0.227166
1;3;1;-0.548176;0.739129;0.234196
1;3;1;0.669127;-0.111875;-0.579614
1;3;1;-0.535566;-0.102603;0.535335
1;3;1;-0.843006;-0.971285;1.14361
1;3;1;-0.821208;0.203841;0.68662
1;3;1;-0.949276;0.978996;0.517412
1;3;1;0.829626;0.21074;-0.848522
1;3;1;0.520511;-0.817766;-0.179286
1;3;1;0.106752;-0.81926;0.205388
1;3;1;-0.782165;-0.0970488;0.762205
1;3;1;-0.150356;0.978616;-0.224136
1;3;1;-0.243013;0.630505;-0.00873423
1;3;1;0.299794;0.256001;-0.373466
1;3;1;-0.806378;-0.753558;1.02869
1;3;1;-0.0264582;0.477548;-0.152927
1;3;1;-0.70729;0.706129;0.394177
1;3;1;0.639704;0.119845;-0.638422
1;3;1;0.8723;0.242511;-0.899947
1;3;1;0.574999;0.262861;-0.631506
1;3;1;-0.356123;-0.161503;0.390638
1;3;1;0.366918;-0.484652;-0.160504
1;3;1;-0.673927;-0.513963;0.816674
1;3;1;-0.774489;-0.51889;0.911864
1;3;1;-0.110545;-0.706393;0.36517
1;3;1;-0.740909;-0.411944;0.840941
1;3;1;0.544345;0.0217521;-0.513436
1;3;1;0.722725;0.166422;-0.732806
1;3;1;0.152584;-0.75216;0.137901
1;3;1;-0.605306;0.0246355;0.552789
1;3;1;-0.5009;0.793338;0.170159
1;3;1;-0.468453;-0.0074068;0.437649
1;3;1;0.85413;0.0782226;-0.822018
1;3;1;0.0325309;0.913217;-0.369615
1;3;1;-0.978308;-0.675827;1.15941
1;3;1;0.0905715;-0.486567;0.0967585
1;3;1;-0.251889;0.738611;-0.0406735
1;3;1;-0.581911;-0.655131;0.783718
1;3;1;0.636149;0.967338;-0.950108
1;3;1;0.760651;-0.274448;-0.604158
1;3;1;0.601209;-0.816516;-0.254668
1;3;1;0.999168;0.265552;-1.02629
1;3;1;0.0719884;-0.930639;0.279058
1;3;1;0.48876;-0.0265582;-0.443877
1;3;1;-0.981902;-0.26923;1.01163
1;3;1;-0.930611;0.604896;0.639126
1;3;1;-0.917833;-0.613017;1.07992
1;3;1;-0.768594;-0.493624;0.897001
1;3;1;-0.493707;-0.178259;0.524594
1;3;1;-0.874112;0.435361;0.649685
1;3;1;0.805554;-0.500496;-0.56183
1;3;1;-0.447092;0.12846;0.367321
1;3;1;-0.315317;-0.460939;0.464047
1;3;1;-0.388064;0.954003;0.00569177
1;3;1;-0.808658;0.870576;0.427164
1;3;1;0.940782;0.294691;-0.982917
1;3;1;-0.70928;0.808223;0.35808
1;3;1;-0.457494;-0.923616;0.768001
1;3;1;0.0685421;-0.112595;-0.0217841
1;3;1;-0.72435;0.679897;0.419765
1;3;1;0.93807;0.978733;-1.23464
1;3;1;0.890955;0.558325;-1.03464
1;3;1;-0.0315412;-0.817396;0.333082
1;3;1;0.0280107;0.899951;-0.360488
1;3;1;0.590242;-0.135339;-0.497659
1;3;1;0.380057;-0.120232;-0.308145
1;3;1;0.753347;-0.407462;-0.54794
1;3;1;0.430133;0.652989;-0.642017
1;3;1;0.297048;-0.444188;-0.110679
1;3;1;0.354446;-0.288533;-0.221817
1;3;1;0.54407;0.086715;-0.537325
1;3;1;0.506077;-0.336172;-0.34488
1;3;1;-0.110969;-0.538636;0.303214
1;3;1;0.420126;-0.848434;-0.0746934
1;3;1;-0.081942;-0.844499;0.389946
1;3;1;-0.842869;-0.602739;1.00651
1;3;1;0.602249;0.218275;-0.640233
1;3;1;0.31695;-0.390069;-0.149269
1;3;1;-0.0757304;-0.961309;0.427594
1;3;1;0.147821;-0.812042;0.164579
1;3;1;-0.447488;0.983689;0.0498259
1;3;1;0.290992;-0.730202;0.0012463
1;3;1;-0.414933;0.12592;0.338409
1;3;1;-0.80178;0.737682;0.470171
1;3;1;0.280787;-0.9909;0.107614
1;3;1;0.471813;0.780162;-0.727977
1;3;1;-0.147744;0.290677;0.0291246
1;3;1;0.891956;0.406826;-0.979266
1;3;1;0.234165;-0.854091;0.100048
1;3;1;0.843486;-0.146669;-0.728551
1;3;1;-0.361604;-0.269516;0.435871
1;3;1;-0.192293;-0.369057;0.315685
1;3;1;0.94263;-0.807175;-0.575103
1;3;1;0.280667;0.0777151;-0.289446
1;3;1;-0.349615;-0.125707;0.371292
1;3;1;0.177144;0.0922897;-0.198756
1;3;1;0.754726;-0.402135;-0.5512
1;3;1;0.51506;0.0174648;-0.484655
1;3;1;-0.0676647;-0.102379;0.100869
1;3;1;-0.285654;0.000114626;0.265149
1;3;1;0.8186;-0.168212;-0.69744
1;3;1;0.879117;0.420199;-0.972317
1;3;1;-0.827967;0.337861;0.643083
1;3;1;0.781052;-0.815355;-0.422059
1;3;1;-0.933765;0.712988;0.601879
1;3;1;-0.280453;0.445725;0.094701
1;3;1;-0.187073;-0.116753;0.217066
1;3;1;-0.604181;-0.432343;0.721589
1;3;1;-0.194636;0.0138145;0.175559
1;3;1;0.823533;0.708538;-1.02788
1;3;1;0.6574;-0.364293;-0.474911
1;3;1;0.836023;0.173144;-0.840487
1;3;1;-0.730249;0.439615;0.514546
1;3;1;0.2171;0.71258;-0.466392
1;3;1;0.655458;0.518568;-0.80124
1;3;1;-0.751206;-0.913174;1.03679
1;3;1;-0.402064;-0.476403;0.550327
1;3;1;0.398125;0.673404;-0.619889
1;3;1;-0.88786;0.483575;0.644529
1;3;1;-0.0270254;-0.0827303;0.0558377
1;3;1;-0.712914;-0.964392;1.02028
1;3;1;-0.399206;-0.345609;0.499061
1;3;1;0.178157;-0.541118;0.0357221
1;3;1;0.362897;0.591586;-0.556775
1;3;1;-0.564543;0.459488;0.353325
1;3;1;-0.816069;0.0960678;0.721904
1;3;1;-0.0546996;0.531914;-0.146915
1;3;1;-0.0196152;-0.0137033;0.0233032
1;3;1;0.503833;-0.91816;-0.12649
1;3;1;0.848392;0.869156;-1.11066
1;3;1;-0.549052;0.67824;0.25764
1;3;1;-0.941017;-0.678552;1.1258
1;3;1;-0.626502;-0.322155;0.701358
1;3;1;0.991314;-0.00142541;-0.919771
1;3;1;-0.470489;-0.59715;0.658728
1;3;1;-0.180427;0.564817;-0.0424224
1;3;1;-0.626647;-0.024991;0.591046
1;3;1;0.518874;-0.0515811;-0.462534
1;3;1;-0.27254;-0.258605;0.349132
1;3;1;0.778473;-0.33664;-0.597589
1;3;1;-0.0834235;-0.460369;0.248552
1;3;1;0.348909;-0.198695;-0.250066
1;3;1;0.999753;-0.24005;-0.838917
1;3;1;0.269903;-0.675042;0.000324067
1;3;1;0.37347;-0.0339173;-0.334111
1;3;1;0.95011;0.259803;-0.97861
1;3;1;0.775658;-0.281703;-0.615394
1;3;1;0.448189;-0.082686;-0.385351
1;3;1;-0.674539;0.243604;0.535678
1;3;1;-0.933968;-0.26744;0.966463
1;3;1;-0.391827;-0.49691;0.548445
1;3;1;-0.30353;-0.331649;0.40505
1;3;1;0.193687;-0.937487;0.168622
1;3;1;0.220973;0.875403;-0.530503
1;3;1;-0.956178;0.397912;0.739791
1;3;1;-0.433107;-0.189241;0.472416
1;3;1;-0.959036;0.191479;0.819169
1;3;1;-0.479273;-0.617667;0.674508
1;3;1;0.497174;0.327293;-0.583204
1;3;1;0.522754;-0.467255;-0.311642
1;3;1;-0.178315;0.569468;-0.0461124
1;3;1;0.241234;-0.867704;0.098545
1;3;1;0.197127;0.877453;-0.509128
1;3;1;-0.575506;0.91725;0.193367
1;3;1;0.145262;0.0545221;-0.155121
1;3;1;0.034031;0.342922;-0.159047
1;3;1;-0.736415;0.967118;0.324214
1;3;1;0.751608;0.549427;-0.901972
1;3;1;0.597949;-0.926978;-0.210586
1;3;1;-0.0965011;-0.691163;0.346472
1;3;1;0.663366;0.521745;-0.809762
1;3;1;0.493707;-0.361985;-0.323802
1;3;1;-0.384297;-0.62717;0.589868
1;3;1;-0.566323;-0.037405;0.539657
1;3;1;0.245619;0.977946;-0.591496
1;3;1;0.806651;-0.25451;-0.654273
1;3;1;0.969472;0.441744;-1.06421
1;3;1;0.540217;-0.51285;-0.310908
1;3;1;0.860375;-0.643561;-0.559551
1;3;1;0.733594;-0.107604;-0.64105
1;3;1;-0.964714;-0.827243;1.20307
1;3;1;-0.460674;-0.230221;0.51324
1;3;1;-0.390034;0.189639;0.291611
1;3;1;0.931089;-0.551873;-0.659277
1;3;1;0.357666;0.00820756;-0.335096
1;3;1;0.454114;0.289781;-0.529286
1;3;1;0.280804;0.0275962;-0.270945
1;3;1;-0.0417241;-0.833755;0.348616
1;3;1;-0.553442;-0.761917;0.796977
1;3;1;0.0693595;-0.615709;0.164449
1;3;1;-0.156641;-0.99445;0.515027
1;3;1;0.264246;-0.278634;-0.141758
1;3;1;-0.83372;-0.236535;0.86191
1;3;1;-0.71146;0.739936;0.385484
1;3;1;-0.744025;0.472627;0.515066
1;3;1;-0.354836;-0.626186;0.562151
1;3;1;0.583255;0.77639;-0.830034
1;3;1;-0.337095;-0.871153;0.636728
1;3;1;0.610345;0.812794;-0.868713
1;3;1;0.544832;0.794307;-0.801023
1;3;1;0.0474782;-0.822513;0.261626
1;3;1;0.478058;-0.902286;-0.108461
1;3;1;0.549851;0.253507;-0.604683
1;3;1;0.0823118;0.37109;-0.214338
1;3;1;-0.458873;0.215069;0.346067
1;3;1;-0.696191;-0.805374;0.945652
1;3;1;0.584146;0.282892;-0.647443
1;3;1;0.636591;0.459495;-0.761769
1;3;1;0.704161;-0.964673;-0.29518
1;3;1;-0.318881;-0.272196;0.397205
1;3;1;0.728127;-0.489956;-0.493866
1;3;1;-0.229005;-0.944551;0.56366
1;3;1;-0.276533;-0.319711;0.37555
1;3;1;-0.383031;-0.491758;0.538363
1;3;1;0.835694;0.393064;-0.921919
1;3;1;0.982514;0.633133;-1.14745
1;3;1;0.661388;-0.741873;-0.338279
1;3;1;0.771902;-0.771731;-0.429778
1;3;1;-0.843384;0.169256;0.720062
1;3;1;0.0249534;0.561401;-0.231821
1;3;1;-0.523933;-0.619766;0.716749
1;3;1;0.171024;0.527928;-0.354987
1;3;1;0.624502;-0.193725;-0.507764
1;3;1;-0.07729;0.022892;0.0632451
1;3;1;0.274589;-0.909486;0.0831087
1;3;1;-0.389247;-0.454838;0.530412
1;3;1;-0.668779;-0.0962842;0.656657
1;3;1;0.897279;0.129914;-0.881288
1;3;1;0.911475;0.166109;-0.907919
1;3;1;0.873017;0.518485;-1.00318
1;3;1;0.375892;-0.255428;-0.25403
1;3;1;0.387205;0.6258;-0.592058
1;3;1;0.273714;0.943337;-0.604716
1;3;1;-0.606965;0.408552;0.411639
1;3;1;0.51283;0.411404;-0.629
1;3;1;-0.00219659;0.333184;-0.121795
1;3;1;0.913277;-0.189001;-0.777609
1;3;1;0.888688;0.809254;-1.1258
1;3;1;0.172161;0.146792;-0.214386
1;3;1;-0.31004;-0.879191;0.614598
1;3;1;-0.482363;0.406929;0.296567
1;3;1;-0.152371;-0.28189;0.246226
1;3;1;0.0296943;0.34358;-0.155265
1;3;1;-0.606706;-0.997704;0.93406
1;3;1;0.674719;-0.101822;-0.588541
1;3;1;-0.945166;0.298796;0.766406
1;3;1;-0.374805;0.510201;0.158331
1;3;1;0.231756;0.866923;-0.537363
1;3;1;0.566866;0.692699;-0.783714
1;3;1;-0.987097;-0.894314;1.24878
1;3;1;0.184506;-0.996311;0.199008
1;3;1;0.750412;-0.886281;-0.367253
1;3;1;0.68238;0.289579;-0.741125
1;3;1;-0.385131;-0.872659;0.681883
1;3;1;-0.824912;0.622892;0.53431
1;3;1;-0.329149;-0.50446;0.493062
1;3;1;-0.244282;0.288934;0.119395
1;3;1;-0.99583;0.462004;0.752781
1;3;1;0.753561;0.0389795;-0.714068
1;3;1;0.863887;-0.417466;-0.646844
1;3;1;0.867883;0.699481;-1.06569
1;3;1;0.421334;-0.38985;-0.246257
1;3;1;-0.622954;-0.29735;0.688845
1;3;1;-0.611132;0.0168713;0.561083
1;3;1;-0.18814;-0.221261;0.256898
1;3;1;-0.953736;0.468375;0.711335
1;3;1;-0.727611;0.0289941;0.664713
1;3;1;-0.305217;0.242974;0.193047
1;3;1;0.981979;-0.84406;-0.597924
1;3;1;-0.351374;0.396376;0.178883
1;3;1;0.766025;-0.36061;-0.577124
1;3;1;-0.0922978;0.299272;-0.0255442
1;3;1;0.894053;0.997263;-1.20066
1;3;1;-0.140619;-0.407829;0.282123
1;3;1;0.144678;-0.703631;0.127204
1;3;1;-0.0723805;0.0909972;0.0333747
1;3;1;-0.632878;-0.2544;0.682094
1;3;1;-0.165163;-0.0105797;0.157263
1;3;1;-0.917124;-0.779992;1.14132
1;3;1;-0.776031;0.866639;0.398338
1;3;1;0.171115;0.252751;-0.252797
1;3;1;-0.294054;-0.00352497;0.2743
1;3;1;-0.259098;-0.910969;0.579117
1;3;1;-0.143662;-0.874709;0.458473
1;3;1;0.252064;-0.0782663;-0.204918
1;3;1;0.574442;-0.0698551;-0.507329
1;3;1;-0.542937;0.304014;0.391051
1;3;1;-0.217809;0.9108;-0.13631
1;3;1;0.0999088;0.737286;-0.366778
1;3;1;0.546313;0.732118;-0.779284
1;3;1;-0.73517;0.0276974;0.672212
1;3;1;0.630624;-0.602978;-0.361341
1;3;1;0.751193;0.997667;-1.06818
1;3;1;0.780757;-0.66195;-0.478801
1;3;1;-0.989659;-0.517625;1.11115
1;3;1;0.434687;-0.325255;-0.282661
1;3;1;0.0854056;0.327007;-0.200826
1;3;1;0.551888;0.603344;-0.736598
1;3;1;-0.732158;-0.779134;0.96929
1;3;1;0.95907;0.842648;-1.20355
1;3;1;0.898413;-0.92364;-0.490767
1;3;1;0.667059;0.308785;-0.73404
1;3;1;0.339323;-0.974696;0.0472482
1;3;1;-0.24238;-0.0649334;0.249151
1;3;1;-0.696444;-0.806262;0.946217
1;3;1;0.0363032;0.635886;-0.270042
1;3;1;0.936746;-0.648293;-0.628692
1;3;1;-0.19655;-0.530142;0.379508
1;3;1;0.166377;-0.396364;-0.00714261
1;3;1;0.598858;-0.537858;-0.356054
1;3;1;-0.387393;-0.969248;0.719881
1;3;1;-0.0120377;-0.434759;0.172762
1;3;1;-0.489837;-0.170745;0.518209
1;3;1;0.677718;0.489158;-0.810974
1;3;1;-0.367536;0.40372;0.191157
1;3;1;0.925575;-0.481286;-0.680393
1;3;1;-0.856417;0.500464;0.609061
1;3;1;-0.683411;-0.518517;0.827171
1;3;1;0.0915167;-0.985013;0.281138
1;3;1;0.229776;-0.49396;-0.0297261
1;3;1;0.297463;0.418494;-0.431696
