X;Y;Z
56.9433;85.7087;0
16.1527;85.7087;-54.6043
-47.7795;85.7087;-30.9783
-43.2591;85.7087;37.0295
23.2375;85.7087;51.9861
56.4423;85.7087;-7.53654
8.78358;85.7087;-56.2618
-51.4592;85.7087;-24.3821
-37.9776;85.7087;42.4292
29.9136;85.7087;48.4532
54.9483;85.7087;-14.9405
1.25997;85.7087;-56.9293
-54.2335;85.7087;-17.3569
-32.028;85.7087;47.0823
36.0633;85.7087;44.0679
52.4875;85.7087;-22.0816
-6.28581;85.7087;-56.5953
-56.0536;85.7087;-10.0263
-25.5148;85.7087;50.9071
41.5785;85.7087;38.9072
49.1033;85.7087;-28.8341
-13.721;85.7087;-55.2655
-56.8875;85.7087;-2.51932
-18.5527;85.7087;53.8362
46.3621;85.7087;33.0619
44.855;85.7087;-35.0794
-20.9148;85.7087;-52.9633
-56.7205;85.7087;5.032
-11.2642;85.7087;55.8181
50.3301;85.7087;26.6349
39.8176;85.7087;-40.7074
-27.7406;85.7087;-49.7293
-55.5555;85.7087;12.4948
-3.77744;85.7087;56.8179
53.4125;85.7087;19.7394
34.0797;85.7087;-45.6192
-34.0783;85.7087;-45.6203
-53.4131;85.7087;19.7377
3.77573;85.7087;56.818
55.5552;85.7087;12.4965
27.7421;85.7087;-49.7284
-39.8164;85.7087;-40.7086
-50.3309;85.7087;26.6334
11.2625;85.7087;55.8184
56.7204;85.7087;5.03371
20.9164;85.7087;-52.9627
-44.854;85.7087;-35.0807
-46.3631;85.7087;33.0605
18.5511;85.7087;53.8368
56.8876;85.7087;-2.51761
13.7227;85.7087;-55.2651
-49.1024;85.7087;-28.8356
-41.5797;85.7087;38.9059
25.5132;85.7087;50.9079
56.0539;85.7087;-10.0246
6.28752;85.7087;-56.5951
-52.4869;85.7087;-22.0831
-36.0646;85.7087;44.0668
32.0266;85.7087;47.0833
54.234;85.7087;-17.3553
-1.25825;85.7087;-56.9294
-54.9479;85.7087;-14.9421
-29.915;85.7087;48.4523
37.9764;85.7087;42.4303
51.4599;85.7087;-24.3806
-8.78189;85.7087;-56.262
-56.4421;85.7087;-7.53824
-23.2391;85.7087;51.9854
43.258;85.7087;37.0308
47.7804;85.7087;-30.9769
-16.151;85.7087;-54.6048
-56.9433;85.7087;-0.00171652
-16.1543;85.7087;54.6038
54.9433;85.7087;0
15.5853;85.7087;-52.6864
-46.1013;85.7087;-29.8903
-41.7397;85.7087;35.729
22.4214;85.7087;50.1602
54.4599;85.7087;-7.27184
8.47508;85.7087;-54.2857
-49.6518;85.7087;-23.5258
-36.6438;85.7087;40.939
28.8629;85.7087;46.7514
53.0184;85.7087;-14.4157
1.21572;85.7087;-54.9298
-52.3287;85.7087;-16.7473
-30.9031;85.7087;45.4287
34.7966;85.7087;42.5201
50.644;85.7087;-21.306
-6.06504;85.7087;-54.6075
-54.0849;85.7087;-9.67417
-24.6186;85.7087;49.1191
40.1181;85.7087;37.5406
47.3786;85.7087;-27.8214
-13.2391;85.7087;-53.3244
-54.8895;85.7087;-2.43084
-17.9011;85.7087;51.9453
44.7338;85.7087;31.9007
43.2796;85.7087;-33.8473
-20.1802;85.7087;-51.1031
-54.7283;85.7087;4.85527
-10.8685;85.7087;53.8576
48.5624;85.7087;25.6995
38.4191;85.7087;-39.2777
-26.7662;85.7087;-47.9826
-53.6043;85.7087;12.0559
-3.64477;85.7087;54.8223
51.5365;85.7087;19.0461
32.8827;85.7087;-44.017
-32.8814;85.7087;-44.018
-51.5371;85.7087;19.0445
3.64312;85.7087;54.8224
53.6039;85.7087;12.0576
26.7677;85.7087;-47.9818
-38.4179;85.7087;-39.2788
-48.5631;85.7087;25.698
10.8669;85.7087;53.8579
54.7282;85.7087;4.85692
20.1817;85.7087;-51.1025
-43.2786;85.7087;-33.8486
-44.7347;85.7087;31.8993
17.8995;85.7087;51.9459
54.8896;85.7087;-2.42918
13.2407;85.7087;-53.324
-47.3778;85.7087;-27.8228
-40.1193;85.7087;37.5394
24.6172;85.7087;49.1199
54.0852;85.7087;-9.67254
6.06668;85.7087;-54.6073
-50.6434;85.7087;-21.3075
-34.7979;85.7087;42.519
30.9017;85.7087;45.4296
52.3292;85.7087;-16.7457
-1.21406;85.7087;-54.9299
-53.018;85.7087;-14.4173
-28.8643;85.7087;46.7506
36.6425;85.7087;40.9401
49.6525;85.7087;-23.5243
-8.47344;85.7087;-54.286
-54.4597;85.7087;-7.27348
-22.4229;85.7087;50.1595
41.7387;85.7087;35.7302
46.1022;85.7087;-29.8889
-15.5837;85.7087;-52.6869
-54.9433;85.7087;-0.00165623
-15.5869;85.7087;52.686
52.9433;85.7087;0
15.018;85.7087;-50.7686
-44.4232;85.7087;-28.8023
-40.2204;85.7087;34.4284
21.6052;85.7087;48.3343
52.4775;85.7087;-7.00714
8.16658;85.7087;-52.3096
-47.8444;85.7087;-22.6694
-35.3099;85.7087;39.4487
27.8123;85.7087;45.0496
51.0885;85.7087;-13.891
1.17146;85.7087;-52.9303
-50.4239;85.7087;-16.1377
-29.7782;85.7087;43.775
33.53;85.7087;40.9723
48.8005;85.7087;-20.5304
-5.84426;85.7087;-52.6197
-52.1161;85.7087;-9.32202
-23.7225;85.7087;47.3311
38.6578;85.7087;36.1741
45.654;85.7087;-26.8087
-12.7572;85.7087;-51.3833
-52.8914;85.7087;-2.34235
-17.2494;85.7087;50.0545
43.1054;85.7087;30.7395
41.7042;85.7087;-32.6152
-19.4456;85.7087;-49.2429
-52.7362;85.7087;4.67853
-10.4729;85.7087;51.8971
46.7946;85.7087;24.764
37.0206;85.7087;-37.8479
-25.7919;85.7087;-46.236
-51.653;85.7087;11.6171
-3.5121;85.7087;52.8267
49.6605;85.7087;18.3528
31.6857;85.7087;-42.4147
-31.6844;85.7087;-42.4156
-49.6611;85.7087;18.3513
3.5105;85.7087;52.8268
51.6527;85.7087;11.6187
25.7933;85.7087;-46.2352
-37.0195;85.7087;-37.849
-46.7954;85.7087;24.7626
10.4713;85.7087;51.8974
52.736;85.7087;4.68012
19.4471;85.7087;-49.2423
-41.7032;85.7087;-32.6165
-43.1063;85.7087;30.7382
17.2479;85.7087;50.055
52.8915;85.7087;-2.34076
12.7587;85.7087;-51.3829
-45.6532;85.7087;-26.81
-38.6589;85.7087;36.173
23.7211;85.7087;47.3318
52.1164;85.7087;-9.32045
5.84585;85.7087;-52.6196
-48.7999;85.7087;-20.5319
-33.5312;85.7087;40.9713
29.7768;85.7087;43.7759
50.4244;85.7087;-16.1362
-1.16987;85.7087;-52.9304
-51.0881;85.7087;-13.8925
-27.8136;85.7087;45.0488
35.3087;85.7087;39.4498
47.8451;85.7087;-22.668
-8.165;85.7087;-52.3099
-52.4773;85.7087;-7.00872
-21.6067;85.7087;48.3337
40.2193;85.7087;34.4296
44.4241;85.7087;-28.8009
-15.0165;85.7087;-50.7691
-52.9433;85.7087;-0.00159594
-15.0195;85.7087;50.7681
50.9433;85.7087;0
14.4507;85.7087;-48.8507
-42.7451;85.7087;-27.7142
-38.701;85.7087;33.1278
20.789;85.7087;46.5084
50.4951;85.7087;-6.74243
7.85808;85.7087;-50.3336
-46.037;85.7087;-21.813
-33.976;85.7087;37.9585
26.7616;85.7087;43.3478
49.1585;85.7087;-13.3662
1.12721;85.7087;-50.9308
-48.519;85.7087;-15.5281
-28.6532;85.7087;42.1214
32.2634;85.7087;39.4245
46.957;85.7087;-19.7549
-5.62349;85.7087;-50.632
-50.1474;85.7087;-8.96987
-22.8263;85.7087;45.5431
37.1974;85.7087;34.8076
43.9294;85.7087;-25.7959
-12.2752;85.7087;-49.4423
-50.8934;85.7087;-2.25387
-16.5978;85.7087;48.1636
41.4771;85.7087;29.5782
40.1288;85.7087;-31.3831
-18.711;85.7087;-47.3827
-50.744;85.7087;4.50179
-10.0773;85.7087;49.9366
45.0269;85.7087;23.8285
35.6221;85.7087;-36.4182
-24.8176;85.7087;-44.4894
-49.7018;85.7087;11.1782
-3.37942;85.7087;50.8311
47.7845;85.7087;17.6595
30.4888;85.7087;-40.8124
-30.4875;85.7087;-40.8133
-47.7851;85.7087;17.658
3.37789;85.7087;50.8312
49.7014;85.7087;11.1797
24.8189;85.7087;-44.4886
-35.621;85.7087;-36.4192
-45.0276;85.7087;23.8271
10.0758;85.7087;49.9369
50.7439;85.7087;4.50332
18.7125;85.7087;-47.3821
-40.1278;85.7087;-31.3843
-41.4779;85.7087;29.577
16.5964;85.7087;48.1641
50.8935;85.7087;-2.25233
12.2767;85.7087;-49.4419
-43.9286;85.7087;-25.7973
-37.1985;85.7087;34.8065
22.825;85.7087;45.5438
50.1476;85.7087;-8.96836
5.62501;85.7087;-50.6318
-46.9564;85.7087;-19.7563
-32.2645;85.7087;39.4236
28.652;85.7087;42.1222
48.5195;85.7087;-15.5266
-1.12567;85.7087;-50.9308
-49.1581;85.7087;-13.3677
-26.7629;85.7087;43.347
33.9749;85.7087;37.9595
46.0377;85.7087;-21.8116
-7.85656;85.7087;-50.3338
-50.4949;85.7087;-6.74395
-20.7904;85.7087;46.5078
38.7;85.7087;33.129
42.7459;85.7087;-27.7129
-14.4492;85.7087;-48.8512
-50.9433;85.7087;-0.00153565
-14.4522;85.7087;48.8503
48.9433;85.7087;0
13.8834;85.7087;-46.9329
-41.0669;85.7087;-26.6262
-37.1816;85.7087;31.8272
19.9729;85.7087;44.6825
48.5127;85.7087;-6.47773
7.54957;85.7087;-48.3575
-44.2297;85.7087;-20.9567
-32.6421;85.7087;36.4683
25.711;85.7087;41.646
47.2286;85.7087;-12.8415
1.08296;85.7087;-48.9313
-46.6142;85.7087;-14.9184
-27.5283;85.7087;40.4677
30.9967;85.7087;37.8768
45.1135;85.7087;-18.9793
-5.40271;85.7087;-48.6442
-48.1786;85.7087;-8.61772
-21.9302;85.7087;43.7551
35.7371;85.7087;33.4411
42.2047;85.7087;-24.7832
-11.7933;85.7087;-47.5012
-48.8954;85.7087;-2.16538
-15.9462;85.7087;46.2727
39.8487;85.7087;28.417
38.5533;85.7087;-30.151
-17.9764;85.7087;-45.5224
-48.7518;85.7087;4.32505
-9.68165;85.7087;47.9761
43.2592;85.7087;22.893
34.2236;85.7087;-34.9884
-23.8433;85.7087;-42.7428
-47.7505;85.7087;10.7394
-3.24675;85.7087;48.8355
45.9085;85.7087;16.9662
29.2918;85.7087;-39.2102
-29.2906;85.7087;-39.211
-45.9091;85.7087;16.9648
3.24528;85.7087;48.8356
47.7502;85.7087;10.7408
23.8446;85.7087;-42.742
-34.2226;85.7087;-34.9894
-43.2599;85.7087;22.8917
9.6802;85.7087;47.9764
48.7517;85.7087;4.32652
17.9778;85.7087;-45.5219
-38.5524;85.7087;-30.1522
-39.8495;85.7087;28.4158
15.9448;85.7087;46.2732
48.8954;85.7087;-2.16391
11.7948;85.7087;-47.5008
-42.204;85.7087;-24.7845
-35.7381;85.7087;33.44
21.9289;85.7087;43.7558
48.1789;85.7087;-8.61627
5.40418;85.7087;-48.644
-45.113;85.7087;-18.9807
-30.9979;85.7087;37.8758
27.5271;85.7087;40.4685
46.6147;85.7087;-14.917
-1.08148;85.7087;-48.9313
-47.2282;85.7087;-12.8429
-25.7122;85.7087;41.6452
32.641;85.7087;36.4693
44.2303;85.7087;-20.9553
-7.54811;85.7087;-48.3577
-48.5125;85.7087;-6.47919
-19.9742;85.7087;44.6819
37.1807;85.7087;31.8283
41.0677;85.7087;-26.6249
-13.8819;85.7087;-46.9333
-48.9433;85.7087;-0.00147536
-13.8848;85.7087;46.9325
46.9433;85.7087;0
13.316;85.7087;-45.0151
-39.3888;85.7087;-25.5381
-35.6622;85.7087;30.5266
19.1567;85.7087;42.8566
46.5303;85.7087;-6.21303
7.24107;85.7087;-46.3814
-42.4223;85.7087;-20.1003
-31.3083;85.7087;34.9781
24.6603;85.7087;39.9442
45.2987;85.7087;-12.3167
1.0387;85.7087;-46.9318
-44.7094;85.7087;-14.3088
-26.4034;85.7087;38.8141
29.7301;85.7087;36.329
43.27;85.7087;-18.2037
-5.18194;85.7087;-46.6564
-46.2099;85.7087;-8.26557
-21.034;85.7087;41.9671
34.2767;85.7087;32.0745
40.4801;85.7087;-23.7705
-11.3114;85.7087;-45.5601
-46.8973;85.7087;-2.0769
-15.2946;85.7087;44.3818
38.2203;85.7087;27.2558
36.9779;85.7087;-28.919
-17.2419;85.7087;-43.6622
-46.7596;85.7087;4.14832
-9.28602;85.7087;46.0157
41.4914;85.7087;21.9575
32.8251;85.7087;-33.5586
-22.869;85.7087;-40.9961
-45.7992;85.7087;10.3005
-3.11407;85.7087;46.8399
44.0326;85.7087;16.2729
28.0948;85.7087;-37.6079
-28.0937;85.7087;-37.6087
-44.033;85.7087;16.2715
3.11266;85.7087;46.84
45.7989;85.7087;10.3019
22.8702;85.7087;-40.9954
-32.8241;85.7087;-33.5596
-41.4921;85.7087;21.9562
9.28463;85.7087;46.0159
46.7595;85.7087;4.14973
17.2432;85.7087;-43.6617
-36.977;85.7087;-28.9201
-38.2211;85.7087;27.2546
15.2932;85.7087;44.3823
46.8974;85.7087;-2.07548
11.3128;85.7087;-45.5598
-40.4794;85.7087;-23.7717
-34.2777;85.7087;32.0735
21.0328;85.7087;41.9678
46.2101;85.7087;-8.26417
5.18335;85.7087;-46.6562
-43.2695;85.7087;-18.205
-29.7312;85.7087;36.3281
26.4023;85.7087;38.8148
44.7098;85.7087;-14.3075
-1.03729;85.7087;-46.9318
-45.2983;85.7087;-12.3181
-24.6615;85.7087;39.9435
31.3072;85.7087;34.979
42.4229;85.7087;-20.099
-7.23967;85.7087;-46.3817
-46.5301;85.7087;-6.21443
-19.158;85.7087;42.8561
35.6613;85.7087;30.5277
39.3895;85.7087;-25.5369
-13.3147;85.7087;-45.0155
-46.9433;85.7087;-0.00141507
-13.3174;85.7087;45.0147
44.9433;85.7087;0
12.7487;85.7087;-43.0972
-37.7106;85.7087;-24.4501
-34.1429;85.7087;29.2261
18.3405;85.7087;41.0308
44.5479;85.7087;-5.94832
6.93257;85.7087;-44.4054
-40.6149;85.7087;-19.2439
-29.9744;85.7087;33.4878
23.6097;85.7087;38.2424
43.3687;85.7087;-11.792
0.994449;85.7087;-44.9323
-42.8046;85.7087;-13.6992
-25.2785;85.7087;37.1604
28.4634;85.7087;34.7812
41.4265;85.7087;-17.4282
-4.96116;85.7087;-44.6686
-44.2411;85.7087;-7.91342
-20.1379;85.7087;40.1791
32.8164;85.7087;30.708
38.7554;85.7087;-22.7577
-10.8295;85.7087;-43.619
-44.8993;85.7087;-1.98841
-14.643;85.7087;42.491
36.592;85.7087;26.0946
35.4025;85.7087;-27.6869
-16.5073;85.7087;-41.802
-44.7675;85.7087;3.97158
-8.89039;85.7087;44.0552
39.7237;85.7087;21.022
31.4266;85.7087;-32.1289
-21.8946;85.7087;-39.2495
-43.848;85.7087;9.86169
-2.9814;85.7087;44.8443
42.1566;85.7087;15.5796
26.8978;85.7087;-36.0056
-26.8968;85.7087;-36.0064
-42.157;85.7087;15.5783
2.98005;85.7087;44.8444
43.8477;85.7087;9.86301
21.8958;85.7087;-39.2488
-31.4257;85.7087;-32.1298
-39.7244;85.7087;21.0208
8.88906;85.7087;44.0555
44.7673;85.7087;3.97293
16.5085;85.7087;-41.8015
-35.4016;85.7087;-27.6879
-36.5928;85.7087;26.0935
14.6417;85.7087;42.4914
44.8993;85.7087;-1.98706
10.8308;85.7087;-43.6187
-38.7548;85.7087;-22.7589
-32.8173;85.7087;30.707
20.1367;85.7087;40.1798
44.2414;85.7087;-7.91208
4.96251;85.7087;-44.6685
-41.426;85.7087;-17.4294
-28.4645;85.7087;34.7803
25.2774;85.7087;37.1612
42.805;85.7087;-13.6979
-0.993095;85.7087;-44.9323
-43.3684;85.7087;-11.7933
-23.6108;85.7087;38.2417
29.9734;85.7087;33.4887
40.6155;85.7087;-19.2427
-6.93123;85.7087;-44.4056
-44.5477;85.7087;-5.94967
-18.3418;85.7087;41.0302
34.142;85.7087;29.2271
37.7114;85.7087;-24.449
-12.7474;85.7087;-43.0976
-44.9433;85.7087;-0.00135479
-12.75;85.7087;43.0968
42.9433;85.7087;0
12.1814;85.7087;-41.1794
-36.0325;85.7087;-23.3621
-32.6235;85.7087;27.9255
17.5244;85.7087;39.2049
42.5655;85.7087;-5.68362
6.62406;85.7087;-42.4293
-38.8075;85.7087;-18.3876
-28.6405;85.7087;31.9976
22.5591;85.7087;36.5406
41.4388;85.7087;-11.2672
0.950196;85.7087;-42.9328
-40.8997;85.7087;-13.0896
-24.1536;85.7087;35.5067
27.1968;85.7087;33.2334
39.583;85.7087;-16.6526
-4.74039;85.7087;-42.6808
-42.2724;85.7087;-7.56126
-19.2418;85.7087;38.3912
31.3561;85.7087;29.3415
37.0308;85.7087;-21.745
-10.3476;85.7087;-41.678
-42.9012;85.7087;-1.89993
-13.9913;85.7087;40.6001
34.9636;85.7087;24.9333
33.827;85.7087;-26.4548
-15.7727;85.7087;-39.9418
-42.7753;85.7087;3.79484
-8.49476;85.7087;42.0947
37.956;85.7087;20.0865
30.0281;85.7087;-30.6991
-20.9203;85.7087;-37.5029
-41.8967;85.7087;9.42284
-2.84873;85.7087;42.8487
40.2806;85.7087;14.8863
25.7009;85.7087;-34.4034
-25.6998;85.7087;-34.4041
-40.281;85.7087;14.8851
2.84743;85.7087;42.8488
41.8964;85.7087;9.4241
20.9214;85.7087;-37.5023
-30.0272;85.7087;-30.7
-37.9566;85.7087;20.0854
8.49349;85.7087;42.095
42.7752;85.7087;3.79613
15.7739;85.7087;-39.9413
-33.8262;85.7087;-26.4558
-34.9644;85.7087;24.9323
13.9901;85.7087;40.6005
42.9013;85.7087;-1.89863
10.3488;85.7087;-41.6777
-37.0301;85.7087;-21.7461
-31.3569;85.7087;29.3406
19.2406;85.7087;38.3917
42.2726;85.7087;-7.55999
4.74168;85.7087;-42.6807
-39.5825;85.7087;-16.6538
-27.1978;85.7087;33.2326
24.1525;85.7087;35.5075
40.9001;85.7087;-13.0883
-0.948901;85.7087;-42.9328
-41.4385;85.7087;-11.2685
-22.5602;85.7087;36.5399
28.6395;85.7087;31.9985
38.8081;85.7087;-18.3864
-6.62278;85.7087;-42.4295
-42.5653;85.7087;-5.6849
-17.5256;85.7087;39.2043
32.6227;85.7087;27.9265
36.0332;85.7087;-23.361
-12.1801;85.7087;-41.1797
-42.9433;85.7087;-0.0012945
-12.1826;85.7087;41.179
40.9433;85.7087;0
11.6141;85.7087;-39.2615
-34.3543;85.7087;-22.274
-31.1041;85.7087;26.6249
16.7082;85.7087;37.379
40.5831;85.7087;-5.41892
6.31556;85.7087;-40.4533
-37.0001;85.7087;-17.5312
-27.3066;85.7087;30.5074
21.5084;85.7087;34.8388
39.5089;85.7087;-10.7425
0.905942;85.7087;-40.9333
-38.9949;85.7087;-12.4799
-23.0287;85.7087;33.8531
25.9302;85.7087;31.6856
37.7395;85.7087;-15.8771
-4.51962;85.7087;-40.6931
-40.3036;85.7087;-7.20911
-18.3456;85.7087;36.6032
29.8957;85.7087;27.975
35.3062;85.7087;-20.7323
-9.86565;85.7087;-39.7369
-40.9032;85.7087;-1.81144
-13.3397;85.7087;38.7092
33.3352;85.7087;23.7721
32.2516;85.7087;-25.2227
-15.0381;85.7087;-38.0816
-40.7831;85.7087;3.6181
-8.09914;85.7087;40.1342
36.1883;85.7087;19.151
28.6296;85.7087;-29.2694
-19.946;85.7087;-35.7563
-39.9455;85.7087;8.98399
-2.71605;85.7087;40.8531
38.4046;85.7087;14.193
24.5039;85.7087;-32.8011
-24.5029;85.7087;-32.8018
-38.405;85.7087;14.1918
2.71482;85.7087;40.8532
39.9452;85.7087;8.98519
19.9471;85.7087;-35.7557
-28.6287;85.7087;-29.2703
-36.1888;85.7087;19.1499
8.09793;85.7087;40.1345
40.783;85.7087;3.61933
15.0393;85.7087;-38.0811
-32.2509;85.7087;-25.2237
-33.336;85.7087;23.7711
13.3386;85.7087;38.7096
40.9032;85.7087;-1.81021
9.86685;85.7087;-39.7366
-35.3055;85.7087;-20.7333
-29.8965;85.7087;27.9741
18.3445;85.7087;36.6037
40.3038;85.7087;-7.2079
4.52084;85.7087;-40.6929
-37.739;85.7087;-15.8782
-25.9311;85.7087;31.6848
23.0277;85.7087;33.8538
38.9953;85.7087;-12.4788
-0.904708;85.7087;-40.9333
-39.5086;85.7087;-10.7437
-21.5095;85.7087;34.8381
27.3057;85.7087;30.5082
37.0007;85.7087;-17.5301
-6.31434;85.7087;-40.4534
-40.5829;85.7087;-5.42014
-16.7093;85.7087;37.3785
31.1033;85.7087;26.6259
34.355;85.7087;-22.273
-11.6129;85.7087;-39.2619
-40.9433;85.7087;-0.00123421
-11.6152;85.7087;39.2612
38.9433;85.7087;0
11.0467;85.7087;-37.3437
-32.6762;85.7087;-21.186
-29.5847;85.7087;25.3243
15.8921;85.7087;35.5531
38.6007;85.7087;-5.15421
6.00706;85.7087;-38.4772
-35.1927;85.7087;-16.6748
-25.9728;85.7087;29.0172
20.4578;85.7087;33.137
37.5789;85.7087;-10.2177
0.861689;85.7087;-38.9338
-37.0901;85.7087;-11.8703
-21.9038;85.7087;32.1994
24.6635;85.7087;30.1378
35.896;85.7087;-15.1015
-4.29884;85.7087;-38.7053
-38.3349;85.7087;-6.85696
-17.4495;85.7087;34.8152
28.4354;85.7087;26.6085
33.5815;85.7087;-19.7195
-9.38374;85.7087;-37.7958
-38.9052;85.7087;-1.72296
-12.6881;85.7087;36.8184
31.7069;85.7087;22.6109
30.6762;85.7087;-23.9906
-14.3035;85.7087;-36.2214
-38.7909;85.7087;3.44137
-7.70351;85.7087;38.1738
34.4205;85.7087;18.2155
27.2311;85.7087;-27.8396
-18.9717;85.7087;-34.0096
-37.9942;85.7087;8.54514
-2.58338;85.7087;38.8575
36.5286;85.7087;13.4997
23.3069;85.7087;-31.1988
-23.306;85.7087;-31.1995
-36.529;85.7087;13.4986
2.58221;85.7087;38.8576
37.9939;85.7087;8.54629
18.9727;85.7087;-34.0091
-27.2303;85.7087;-27.8405
-34.4211;85.7087;18.2145
7.70236;85.7087;38.174
38.7908;85.7087;3.44254
14.3046;85.7087;-36.2209
-30.6755;85.7087;-23.9916
-31.7076;85.7087;22.6099
12.687;85.7087;36.8187
38.9052;85.7087;-1.72178
9.38488;85.7087;-37.7955
-33.5809;85.7087;-19.7206
-28.4362;85.7087;26.6076
17.4484;85.7087;34.8157
38.3351;85.7087;-6.85581
4.30001;85.7087;-38.7052
-35.8956;85.7087;-15.1026
-24.6644;85.7087;30.1371
21.9028;85.7087;32.2001
37.0904;85.7087;-11.8692
-0.860515;85.7087;-38.9338
-37.5786;85.7087;-10.2189
-20.4588;85.7087;33.1364
25.9719;85.7087;29.0179
35.1932;85.7087;-16.6738
-6.0059;85.7087;-38.4774
-38.6005;85.7087;-5.15538
-15.8931;85.7087;35.5526
29.584;85.7087;25.3252
32.6768;85.7087;-21.185
-11.0456;85.7087;-37.344
-38.9433;85.7087;-0.00117392
-11.0479;85.7087;37.3433
36.9433;85.7087;0
10.4794;85.7087;-35.4258
-30.9981;85.7087;-20.0979
-28.0654;85.7087;24.0238
15.0759;85.7087;33.7272
36.6183;85.7087;-4.88951
5.69855;85.7087;-36.5011
-33.3854;85.7087;-15.8185
-24.6389;85.7087;27.5269
19.4071;85.7087;31.4352
35.649;85.7087;-9.69299
0.817435;85.7087;-36.9342
-35.1853;85.7087;-11.2607
-20.7789;85.7087;30.5458
23.3969;85.7087;28.5901
34.0525;85.7087;-14.3259
-4.07807;85.7087;-36.7175
-36.3661;85.7087;-6.50481
-16.5533;85.7087;33.0272
26.975;85.7087;25.2419
31.8569;85.7087;-18.7068
-8.90182;85.7087;-35.8548
-36.9071;85.7087;-1.63447
-12.0365;85.7087;34.9275
30.0785;85.7087;21.4497
29.1008;85.7087;-22.7586
-13.5689;85.7087;-34.3612
-36.7988;85.7087;3.26463
-7.30788;85.7087;36.2133
32.6528;85.7087;17.28
25.8326;85.7087;-26.4099
-17.9973;85.7087;-32.263
-36.0429;85.7087;8.10629
-2.4507;85.7087;36.8619
34.6526;85.7087;12.8064
22.11;85.7087;-29.5965
-22.1091;85.7087;-29.5972
-34.653;85.7087;12.8053
2.44959;85.7087;36.862
36.0427;85.7087;8.10738
17.9983;85.7087;-32.2625
-25.8318;85.7087;-26.4107
-32.6533;85.7087;17.2791
7.30679;85.7087;36.2135
36.7987;85.7087;3.26574
13.57;85.7087;-34.3608
-29.1001;85.7087;-22.7594
-30.0792;85.7087;21.4488
12.0354;85.7087;34.9278
36.9072;85.7087;-1.63336
8.9029;85.7087;-35.8545
-31.8563;85.7087;-18.7078
-26.9758;85.7087;25.2411
16.5523;85.7087;33.0277
36.3663;85.7087;-6.50372
4.07917;85.7087;-36.7174
-34.0521;85.7087;-14.327
-23.3978;85.7087;28.5894
20.778;85.7087;30.5464
35.1856;85.7087;-11.2596
-0.816322;85.7087;-36.9343
-35.6487;85.7087;-9.69406
-19.4081;85.7087;31.4346
24.6381;85.7087;27.5277
33.3858;85.7087;-15.8175
-5.69745;85.7087;-36.5013
-36.6181;85.7087;-4.89061
-15.0769;85.7087;33.7267
28.0646;85.7087;24.0246
30.9987;85.7087;-20.097
-10.4783;85.7087;-35.4261
-36.9433;85.7087;-0.00111363
-10.4805;85.7087;35.4255
34.9433;85.7087;0
9.91209;85.7087;-33.508
-29.3199;85.7087;-19.0099
-26.546;85.7087;22.7232
14.2597;85.7087;31.9013
34.6359;85.7087;-4.6248
5.39005;85.7087;-34.5251
-31.578;85.7087;-14.9621
-23.305;85.7087;26.0367
18.3565;85.7087;29.7334
33.7191;85.7087;-9.16824
0.773181;85.7087;-34.9347
-33.2804;85.7087;-10.6511
-19.654;85.7087;28.8921
22.1303;85.7087;27.0423
32.209;85.7087;-13.5504
-3.85729;85.7087;-34.7297
-34.3974;85.7087;-6.15266
-15.6572;85.7087;31.2392
25.5147;85.7087;23.8754
30.1323;85.7087;-17.6941
-8.4199;85.7087;-33.9137
-34.9091;85.7087;-1.54598
-11.3849;85.7087;33.0366
28.4502;85.7087;20.2885
27.5253;85.7087;-21.5265
-12.8344;85.7087;-32.501
-34.8066;85.7087;3.08789
-6.91226;85.7087;34.2528
30.8851;85.7087;16.3446
24.4341;85.7087;-24.9801
-17.023;85.7087;-30.5164
-34.0917;85.7087;7.66744
-2.31803;85.7087;34.8663
32.7766;85.7087;12.1131
20.913;85.7087;-27.9943
-20.9122;85.7087;-27.9949
-32.777;85.7087;12.1121
2.31698;85.7087;34.8664
34.0915;85.7087;7.66847
17.0239;85.7087;-30.5159
-24.4334;85.7087;-24.9809
-30.8856;85.7087;16.3436
6.91122;85.7087;34.253
34.8065;85.7087;3.08894
12.8353;85.7087;-32.5006
-27.5247;85.7087;-21.5273
-28.4508;85.7087;20.2876
11.3839;85.7087;33.037
34.9091;85.7087;-1.54493
8.42092;85.7087;-33.9134
-30.1317;85.7087;-17.695
-25.5154;85.7087;23.8746
15.6562;85.7087;31.2397
34.3975;85.7087;-6.15162
3.85834;85.7087;-34.7296
-32.2086;85.7087;-13.5513
-22.1311;85.7087;27.0416
19.6531;85.7087;28.8927
33.2808;85.7087;-10.6501
-0.772128;85.7087;-34.9347
-33.7188;85.7087;-9.16926
-18.3574;85.7087;29.7328
23.3042;85.7087;26.0374
31.5784;85.7087;-14.9612
-5.38901;85.7087;-34.5252
-34.6357;85.7087;-4.62585
-14.2607;85.7087;31.9009
26.5453;85.7087;22.724
29.3205;85.7087;-19.009
-9.91108;85.7087;-33.5083
-34.9433;85.7087;-0.00105334
-9.9131;85.7087;33.5077
32.9433;85.7087;0
9.34476;85.7087;-31.5901
-27.6418;85.7087;-17.9218
-25.0266;85.7087;21.4226
13.4436;85.7087;30.0754
32.6535;85.7087;-4.3601
5.08155;85.7087;-32.549
